,created_at,l1
197,2023-10-02 23:59:10.607,523.3179931640625
198,2023-10-02 23:59:10.360,522.06201171875
199,2023-10-02 23:59:10.107,520.4783935546875
200,2023-10-02 23:59:09.857,522.06201171875
201,2023-10-02 23:59:09.607,521.40673828125
202,2023-10-02 23:59:09.360,521.0791015625
203,2023-10-02 23:59:09.110,519.0585327148438
204,2023-10-02 23:59:08.860,519.7684936523438
205,2023-10-02 23:59:08.610,521.7890014648438
206,2023-10-02 23:59:08.357,519.38623046875
207,2023-10-02 23:59:08.110,518.67626953125
208,2023-10-02 23:59:07.860,520.4237670898438
209,2023-10-02 23:59:07.610,521.40673828125
210,2023-10-02 23:59:07.357,520.5875854492188
211,2023-10-02 23:59:07.107,519.9868774414062
212,2023-10-02 23:59:06.857,519.877685546875
213,2023-10-02 23:59:06.610,520.2599487304688
214,2023-10-02 23:59:06.360,523.2088012695312
215,2023-10-02 23:59:06.107,521.0244750976562
216,2023-10-02 23:59:05.857,520.4237670898438
217,2023-10-02 23:59:05.607,520.7514038085938
218,2023-10-02 23:59:05.357,522.3897094726562
219,2023-10-02 23:59:05.110,522.4442749023438
220,2023-10-02 23:59:04.857,520.4783935546875
221,2023-10-02 23:59:04.607,520.8060302734375
222,2023-10-02 23:59:04.357,521.5159301757812
223,2023-10-02 23:59:04.107,521.3521118164062
224,2023-10-02 23:59:03.857,521.8436279296875
225,2023-10-02 23:59:03.607,522.06201171875
226,2023-10-02 23:59:03.357,522.9904174804688
227,2023-10-02 23:59:03.107,520.8060302734375
228,2023-10-02 23:59:02.857,521.0244750976562
229,2023-10-02 23:59:02.607,520.69677734375
230,2023-10-02 23:59:02.357,520.8606567382812
231,2023-10-02 23:59:02.103,521.6797485351562
232,2023-10-02 23:59:01.857,521.1336669921875
233,2023-10-02 23:59:01.607,519.4954223632812
234,2023-10-02 23:59:01.353,522.6627197265625
235,2023-10-02 23:59:01.103,521.3521118164062
236,2023-10-02 23:59:00.853,521.0791015625
237,2023-10-02 23:59:00.607,521.0791015625
238,2023-10-02 23:59:00.353,521.6251220703125
239,2023-10-02 23:59:00.103,522.3897094726562
240,2023-10-02 23:58:59.853,521.7890014648438
241,2023-10-02 23:58:59.603,521.5159301757812
242,2023-10-02 23:58:59.350,521.5159301757812
243,2023-10-02 23:58:59.103,521.40673828125
244,2023-10-02 23:58:58.850,522.4442749023438
245,2023-10-02 23:58:58.600,522.3350830078125
246,2023-10-02 23:58:58.353,521.2428588867188
247,2023-10-02 23:58:58.103,520.2599487304688
248,2023-10-02 23:58:57.853,522.1712646484375
249,2023-10-02 23:58:57.603,521.3521118164062
250,2023-10-02 23:58:57.353,522.4442749023438
251,2023-10-02 23:58:57.103,521.6797485351562
252,2023-10-02 23:58:56.850,522.935791015625
253,2023-10-02 23:58:56.603,521.5159301757812
254,2023-10-02 23:58:56.353,520.4237670898438
255,2023-10-02 23:58:56.100,520.4237670898438
256,2023-10-02 23:58:55.850,520.5330200195312
257,2023-10-02 23:58:55.600,520.8606567382812
258,2023-10-02 23:58:55.350,521.9528198242188
259,2023-10-02 23:58:55.103,521.8436279296875
260,2023-10-02 23:58:54.850,520.69677734375
261,2023-10-02 23:58:54.600,521.2428588867188
262,2023-10-02 23:58:54.353,522.1712646484375
263,2023-10-02 23:58:54.100,521.5159301757812
264,2023-10-02 23:58:53.850,520.1507568359375
265,2023-10-02 23:58:53.600,520.5330200195312
266,2023-10-02 23:58:53.347,521.570556640625
267,2023-10-02 23:58:53.100,520.5330200195312
268,2023-10-02 23:58:52.850,523.2088012695312
269,2023-10-02 23:58:52.600,522.935791015625
270,2023-10-02 23:58:52.350,522.06201171875
271,2023-10-02 23:58:52.100,524.4102172851562
272,2023-10-02 23:58:51.850,524.0825805664062
273,2023-10-02 23:58:51.597,522.2258911132812
274,2023-10-02 23:58:51.350,522.8811645507812
275,2023-10-02 23:58:51.097,523.3179931640625
276,2023-10-02 23:58:50.850,521.6251220703125
277,2023-10-02 23:58:50.597,522.1166381835938
278,2023-10-02 23:58:50.347,522.2258911132812
279,2023-10-02 23:58:50.097,523.7003173828125
280,2023-10-02 23:58:49.847,524.2463989257812
281,2023-10-02 23:58:49.600,525.0655517578125
282,2023-10-02 23:58:49.350,523.2088012695312
283,2023-10-02 23:58:49.097,524.0279541015625
284,2023-10-02 23:58:48.850,524.0825805664062
285,2023-10-02 23:58:48.597,525.2293701171875
286,2023-10-02 23:58:48.350,524.3556518554688
287,2023-10-02 23:58:48.097,524.6832885742188
288,2023-10-02 23:58:47.850,523.8641357421875
289,2023-10-02 23:58:47.600,523.4273071289062
290,2023-10-02 23:58:47.347,524.628662109375
291,2023-10-02 23:58:47.093,523.9733276367188
292,2023-10-02 23:58:46.847,525.4478149414062
293,2023-10-02 23:58:46.597,523.8641357421875
294,2023-10-02 23:58:46.347,525.3931884765625
295,2023-10-02 23:58:46.093,528.1236572265625
296,2023-10-02 23:58:45.847,524.301025390625
297,2023-10-02 23:58:45.593,526.0485229492188
298,2023-10-02 23:58:45.347,527.359130859375
299,2023-10-02 23:58:45.093,530.5810546875
300,2023-10-02 23:58:44.843,536.9157104492188
301,2023-10-02 23:58:44.593,547.5098266601562
302,2023-10-02 23:58:44.343,558.923095703125
303,2023-10-02 23:58:44.093,576.7256469726562
304,2023-10-02 23:58:43.840,606.2145385742188
305,2023-10-02 23:58:43.593,655.1441650390625
306,2023-10-02 23:58:43.340,718.9274291992188
307,2023-10-02 23:58:43.090,809.4146118164062
308,2023-10-02 23:58:42.840,581.2035522460938
309,2023-10-02 23:58:42.590,524.79248046875
310,2023-10-02 23:58:42.340,526.5945434570312
311,2023-10-02 23:58:42.090,526.15771484375
312,2023-10-02 23:58:41.840,529.5980834960938
313,2023-10-02 23:58:41.590,530.3079833984375
314,2023-10-02 23:58:41.340,532.6016235351562
315,2023-10-02 23:58:41.090,533.966796875
316,2023-10-02 23:58:40.840,539.1000366210938
317,2023-10-02 23:58:40.590,550.1856689453125
318,2023-10-02 23:58:40.343,561.5443115234375
319,2023-10-02 23:58:40.090,586.773681640625
320,2023-10-02 23:58:39.840,620.085205078125
321,2023-10-02 23:58:39.587,669.6155395507812
322,2023-10-02 23:58:39.337,746.6688232421875
323,2023-10-02 23:58:39.090,849.6068115234375
324,2023-10-02 23:58:38.837,922.89208984375
325,2023-10-02 23:58:38.587,568.6434936523438
326,2023-10-02 23:58:38.337,523.591064453125
327,2023-10-02 23:58:38.087,525.0655517578125
328,2023-10-02 23:58:37.837,525.2293701171875
329,2023-10-02 23:58:37.587,526.7584228515625
330,2023-10-02 23:58:37.337,525.3931884765625
331,2023-10-02 23:58:37.087,525.666259765625
332,2023-10-02 23:58:36.837,526.4307861328125
333,2023-10-02 23:58:36.583,529.3250732421875
334,2023-10-02 23:58:36.333,530.5810546875
335,2023-10-02 23:58:36.083,534.3490600585938
336,2023-10-02 23:58:35.833,539.6461181640625
337,2023-10-02 23:58:35.583,547.5098266601562
338,2023-10-02 23:58:35.330,563.8379516601562
339,2023-10-02 23:58:35.080,587.3197631835938
340,2023-10-02 23:58:34.830,626.1467895507812
341,2023-10-02 23:58:34.580,599.7706298828125
342,2023-10-02 23:58:34.330,560.3975219726562
343,2023-10-02 23:58:34.080,523.0450439453125
344,2023-10-02 23:58:33.830,523.591064453125
345,2023-10-02 23:58:33.580,523.7003173828125
346,2023-10-02 23:58:33.330,523.5364990234375
347,2023-10-02 23:58:33.080,523.8641357421875
348,2023-10-02 23:58:32.830,522.77197265625
349,2023-10-02 23:58:32.580,523.263427734375
350,2023-10-02 23:58:32.327,524.5194091796875
351,2023-10-02 23:58:32.080,524.4102172851562
352,2023-10-02 23:58:31.827,523.9733276367188
353,2023-10-02 23:58:31.580,525.3931884765625
354,2023-10-02 23:58:31.327,527.4136962890625
355,2023-10-02 23:58:31.080,526.15771484375
356,2023-10-02 23:58:30.830,529.2158203125
357,2023-10-02 23:58:30.580,530.3079833984375
358,2023-10-02 23:58:30.330,534.9497680664062
359,2023-10-02 23:58:30.080,537.1341552734375
360,2023-10-02 23:58:29.830,544.2333374023438
361,2023-10-02 23:58:29.577,553.5714111328125
362,2023-10-02 23:58:29.330,571.2101440429688
363,2023-10-02 23:58:29.077,597.47705078125
364,2023-10-02 23:58:28.827,637.4508666992188
365,2023-10-02 23:58:28.577,700.1965942382812
366,2023-10-02 23:58:28.327,784.458251953125
367,2023-10-02 23:58:28.077,785.9873046875
368,2023-10-02 23:58:27.827,569.135009765625
369,2023-10-02 23:58:27.577,525.1747436523438
370,2023-10-02 23:58:27.327,523.1542358398438
371,2023-10-02 23:58:27.077,526.4307861328125
372,2023-10-02 23:58:26.827,527.52294921875
373,2023-10-02 23:58:26.577,530.3626098632812
374,2023-10-02 23:58:26.327,534.9497680664062
375,2023-10-02 23:58:26.077,538.1716918945312
376,2023-10-02 23:58:25.827,543.6871948242188
377,2023-10-02 23:58:25.577,557.4486694335938
378,2023-10-02 23:58:25.327,580.1113891601562
379,2023-10-02 23:58:25.077,610.3101806640625
380,2023-10-02 23:58:24.827,657.765380859375
381,2023-10-02 23:58:24.577,724.8252563476562
382,2023-10-02 23:58:24.327,822.7938232421875
383,2023-10-02 23:58:24.077,951.0157470703124
384,2023-10-02 23:58:23.827,797.3460083007812
385,2023-10-02 23:58:23.573,522.8811645507812
386,2023-10-02 23:58:23.327,523.263427734375
387,2023-10-02 23:58:23.073,523.263427734375
388,2023-10-02 23:58:22.827,522.6627197265625
389,2023-10-02 23:58:22.573,522.4989013671875
390,2023-10-02 23:58:22.327,526.2669067382812
391,2023-10-02 23:58:22.073,524.79248046875
392,2023-10-02 23:58:21.823,528.342041015625
393,2023-10-02 23:58:21.573,529.7073364257812
394,2023-10-02 23:58:21.327,531.3455810546875
395,2023-10-02 23:58:21.077,537.0794677734375
396,2023-10-02 23:58:20.827,544.50634765625
397,2023-10-02 23:58:20.573,558.431640625
398,2023-10-02 23:58:20.327,576.8348388671875
399,2023-10-02 23:58:20.077,604.9038696289062
400,2023-10-02 23:58:19.827,607.525146484375
401,2023-10-02 23:58:19.573,564.1655883789062
402,2023-10-02 23:58:19.323,523.263427734375
403,2023-10-02 23:58:19.073,521.3521118164062
404,2023-10-02 23:58:18.823,521.8436279296875
405,2023-10-02 23:58:18.573,520.7514038085938
406,2023-10-02 23:58:18.327,523.2088012695312
407,2023-10-02 23:58:18.073,522.4989013671875
408,2023-10-02 23:58:17.823,522.3350830078125
409,2023-10-02 23:58:17.573,523.1542358398438
410,2023-10-02 23:58:17.323,521.898193359375
411,2023-10-02 23:58:17.073,524.956298828125
412,2023-10-02 23:58:16.823,524.301025390625
413,2023-10-02 23:58:16.570,525.8846435546875
414,2023-10-02 23:58:16.320,525.3931884765625
415,2023-10-02 23:58:16.070,527.9051513671875
416,2023-10-02 23:58:15.817,530.9633178710938
417,2023-10-02 23:58:15.567,532.0008544921875
418,2023-10-02 23:58:15.320,538.8270263671875
419,2023-10-02 23:58:15.067,543.9602661132812
420,2023-10-02 23:58:14.817,552.7522583007812
421,2023-10-02 23:58:14.567,570.1179809570312
422,2023-10-02 23:58:14.317,598.2415771484375
423,2023-10-02 23:58:14.067,638.9798583984375
424,2023-10-02 23:58:13.817,704.83837890625
425,2023-10-02 23:58:13.567,788.9908447265625
426,2023-10-02 23:58:13.317,792.4312133789062
427,2023-10-02 23:58:13.070,569.4080200195312
428,2023-10-02 23:58:12.817,527.7959594726562
429,2023-10-02 23:58:12.567,523.8641357421875
430,2023-10-02 23:58:12.317,525.6116333007812
431,2023-10-02 23:58:12.067,525.3931884765625
432,2023-10-02 23:58:11.817,527.6321411132812
433,2023-10-02 23:58:11.570,531.1817016601562
434,2023-10-02 23:58:11.317,535.495849609375
435,2023-10-02 23:58:11.067,544.5609130859375
436,2023-10-02 23:58:10.817,555.7557983398438
437,2023-10-02 23:58:10.567,575.4150390625
438,2023-10-02 23:58:10.317,601.9549560546875
439,2023-10-02 23:58:10.067,649.3555908203125
440,2023-10-02 23:58:09.817,714.1218872070312
441,2023-10-02 23:58:09.567,809.6329956054688
442,2023-10-02 23:58:09.317,933.267822265625
443,2023-10-02 23:58:09.067,931.73876953125
444,2023-10-02 23:58:08.817,522.9904174804688
445,2023-10-02 23:58:08.567,521.9528198242188
446,2023-10-02 23:58:08.317,521.6251220703125
447,2023-10-02 23:58:08.063,521.7890014648438
448,2023-10-02 23:58:07.813,523.5364990234375
449,2023-10-02 23:58:07.567,523.4818725585938
450,2023-10-02 23:58:07.313,525.3931884765625
451,2023-10-02 23:58:07.063,525.3931884765625
452,2023-10-02 23:58:06.813,526.2669067382812
453,2023-10-02 23:58:06.563,534.3490600585938
454,2023-10-02 23:58:06.313,538.0078735351562
455,2023-10-02 23:58:06.063,541.7213134765625
456,2023-10-02 23:58:05.813,552.0969848632812
457,2023-10-02 23:58:05.563,570.7186279296875
458,2023-10-02 23:58:05.313,602.6649169921875
459,2023-10-02 23:58:05.063,611.6754150390625
460,2023-10-02 23:58:04.817,567.1690673828125
461,2023-10-02 23:58:04.563,521.570556640625
462,2023-10-02 23:58:04.313,521.898193359375
463,2023-10-02 23:58:04.067,524.5194091796875
464,2023-10-02 23:58:03.813,524.4102172851562
465,2023-10-02 23:58:03.563,521.0244750976562
466,2023-10-02 23:58:03.313,520.5875854492188
467,2023-10-02 23:58:03.060,521.3521118164062
468,2023-10-02 23:58:02.810,520.9698486328125
469,2023-10-02 23:58:02.560,521.6797485351562
470,2023-10-02 23:58:02.310,523.9733276367188
471,2023-10-02 23:58:02.060,522.4989013671875
472,2023-10-02 23:58:01.810,523.3179931640625
473,2023-10-02 23:58:01.560,523.8641357421875
474,2023-10-02 23:58:01.310,524.4102172851562
475,2023-10-02 23:58:01.057,527.3045043945312
476,2023-10-02 23:58:00.810,526.8676147460938
477,2023-10-02 23:58:00.560,527.3045043945312
478,2023-10-02 23:58:00.307,531.7278442382812
479,2023-10-02 23:58:00.057,534.3490600585938
480,2023-10-02 23:57:59.807,543.9056396484375
481,2023-10-02 23:57:59.557,553.8991088867188
482,2023-10-02 23:57:59.307,573.0122680664062
483,2023-10-02 23:57:59.060,601.6273193359375
484,2023-10-02 23:57:58.810,641.1642456054688
485,2023-10-02 23:57:58.560,706.9681396484375
486,2023-10-02 23:57:58.310,797.400634765625
487,2023-10-02 23:57:58.060,761.5225219726562
488,2023-10-02 23:57:57.807,543.2503051757812
489,2023-10-02 23:57:57.560,524.0825805664062
490,2023-10-02 23:57:57.307,524.6832885742188
491,2023-10-02 23:57:57.057,525.1201782226562
492,2023-10-02 23:57:56.807,527.0860595703125
493,2023-10-02 23:57:56.557,532.0554809570312
494,2023-10-02 23:57:56.307,532.0008544921875
495,2023-10-02 23:57:56.057,536.4241943359375
496,2023-10-02 23:57:55.803,548.0013427734375
497,2023-10-02 23:57:55.553,559.2507934570312
498,2023-10-02 23:57:55.303,578.9100341796875
499,2023-10-02 23:57:55.053,610.910888671875
500,2023-10-02 23:57:54.800,661.5880126953125
501,2023-10-02 23:57:54.553,734.1087646484375
502,2023-10-02 23:57:54.303,836.9921875
503,2023-10-02 23:57:54.053,940.7492065429688
504,2023-10-02 23:57:53.800,582.6780395507812
505,2023-10-02 23:57:53.550,520.5875854492188
506,2023-10-02 23:57:53.300,520.8606567382812
507,2023-10-02 23:57:53.050,521.0244750976562
508,2023-10-02 23:57:52.797,523.1542358398438
509,2023-10-02 23:57:52.550,524.0279541015625
510,2023-10-02 23:57:52.300,526.8676147460938
511,2023-10-02 23:57:52.050,524.956298828125
512,2023-10-02 23:57:51.800,526.7037963867188
513,2023-10-02 23:57:51.547,528.5059204101562
514,2023-10-02 23:57:51.297,534.8951416015625
515,2023-10-02 23:57:51.047,538.9908447265625
516,2023-10-02 23:57:50.797,545.5439453125
517,2023-10-02 23:57:50.547,561.9265747070312
518,2023-10-02 23:57:50.293,589.6134033203125
519,2023-10-02 23:57:50.047,614.5150756835938
520,2023-10-02 23:57:49.793,605.5045776367188
521,2023-10-02 23:57:49.547,562.47265625
522,2023-10-02 23:57:49.293,523.591064453125
523,2023-10-02 23:57:49.047,522.608154296875
524,2023-10-02 23:57:48.793,522.608154296875
525,2023-10-02 23:57:48.543,522.6627197265625
526,2023-10-02 23:57:48.293,522.4442749023438
527,2023-10-02 23:57:48.047,523.3179931640625
528,2023-10-02 23:57:47.793,524.3556518554688
529,2023-10-02 23:57:47.543,523.7003173828125
530,2023-10-02 23:57:47.290,524.0825805664062
531,2023-10-02 23:57:47.043,524.3556518554688
532,2023-10-02 23:57:46.793,525.2293701171875
533,2023-10-02 23:57:46.543,527.0860595703125
534,2023-10-02 23:57:46.293,525.993896484375
535,2023-10-02 23:57:46.047,525.3931884765625
536,2023-10-02 23:57:45.793,527.1406860351562
537,2023-10-02 23:57:45.543,529.2158203125
538,2023-10-02 23:57:45.293,532.1647338867188
539,2023-10-02 23:57:45.043,534.8951416015625
540,2023-10-02 23:57:44.790,543.1957397460938
541,2023-10-02 23:57:44.543,561.48974609375
542,2023-10-02 23:57:44.290,574.541259765625
543,2023-10-02 23:57:44.043,604.8492431640625
544,2023-10-02 23:57:43.790,646.8435668945312
545,2023-10-02 23:57:43.543,713.0842895507812
546,2023-10-02 23:57:43.290,805.3189697265625
547,2023-10-02 23:57:43.043,785.71435546875
548,2023-10-02 23:57:42.790,542.43115234375
549,2023-10-02 23:57:42.543,526.321533203125
550,2023-10-02 23:57:42.290,523.7548828125
551,2023-10-02 23:57:42.043,528.4512939453125
552,2023-10-02 23:57:41.790,528.2328491210938
553,2023-10-02 23:57:41.540,528.9427490234375
554,2023-10-02 23:57:41.290,535.5504760742188
555,2023-10-02 23:57:41.040,538.4993286132812
556,2023-10-02 23:57:40.790,544.833984375
557,2023-10-02 23:57:40.540,558.923095703125
558,2023-10-02 23:57:40.290,581.4219970703125
559,2023-10-02 23:57:40.040,616.4263916015625
560,2023-10-02 23:57:39.790,663.9362182617188
561,2023-10-02 23:57:39.537,737.8768310546875
562,2023-10-02 23:57:39.287,840.869384765625
563,2023-10-02 23:57:39.040,945.117919921875
