created_at,l1,estado
2023-07-13 23:59:49.193,285.1900329589844,0
2023-07-13 23:59:49.157,116.13514709472656,0
2023-07-13 23:59:48.987,109.3053741455078,0
2023-07-13 23:59:48.940,284.7968444824219,0
2023-07-13 23:59:48.907,116.7613296508789,0
2023-07-13 23:59:48.737,109.04325103759766,0
2023-07-13 23:59:48.693,285.0589904785156,0
2023-07-13 23:59:48.657,117.30012512207033,0
2023-07-13 23:59:48.487,109.3053741455078,0
2023-07-13 23:59:48.440,285.32110595703125,0
2023-07-13 23:59:48.407,117.38751220703124,0
2023-07-13 23:59:48.233,109.3053741455078,0
2023-07-13 23:59:48.190,285.32110595703125,0
2023-07-13 23:59:48.153,116.90694427490234,0
2023-07-13 23:59:47.983,109.04325103759766,0
2023-07-13 23:59:47.937,285.8453369140625,0
2023-07-13 23:59:47.907,116.42638397216795,0
2023-07-13 23:59:47.733,109.3053741455078,0
2023-07-13 23:59:47.687,285.1900329589844,0
2023-07-13 23:59:47.657,116.6739501953125,0
2023-07-13 23:59:47.483,109.04325103759766,0
2023-07-13 23:59:47.437,283.8794250488281,0
2023-07-13 23:59:47.407,116.74675750732422,0
2023-07-13 23:59:47.233,109.3053741455078,0
2023-07-13 23:59:47.190,283.7483825683594,0
2023-07-13 23:59:47.153,117.05256652832033,0
2023-07-13 23:59:46.980,109.04325103759766,0
2023-07-13 23:59:46.937,283.4862365722656,0
2023-07-13 23:59:46.903,117.2273178100586,0
2023-07-13 23:59:46.730,109.04325103759766,0
2023-07-13 23:59:46.683,282.8309326171875,0
2023-07-13 23:59:46.653,116.81957244873048,0
2023-07-13 23:59:46.480,109.04325103759766,0
2023-07-13 23:59:46.433,283.4862365722656,0
2023-07-13 23:59:46.403,116.6448211669922,0
2023-07-13 23:59:46.230,108.95587158203124,0
2023-07-13 23:59:46.183,283.7483825683594,0
2023-07-13 23:59:46.157,117.0088882446289,0
2023-07-13 23:59:45.980,109.3053741455078,0
2023-07-13 23:59:45.933,284.1415405273437,0
2023-07-13 23:59:45.907,117.15450286865234,0
2023-07-13 23:59:45.730,109.04325103759766,0
2023-07-13 23:59:45.683,284.0104675292969,0
2023-07-13 23:59:45.657,117.0088882446289,0
2023-07-13 23:59:45.480,109.04325103759766,0
2023-07-13 23:59:45.430,284.0104675292969,0
2023-07-13 23:59:45.407,116.6739501953125,0
2023-07-13 23:59:45.227,109.3053741455078,0
2023-07-13 23:59:45.180,283.7483825683594,0
2023-07-13 23:59:45.153,117.1836395263672,0
2023-07-13 23:59:44.977,109.04325103759766,0
2023-07-13 23:59:44.930,283.4862365722656,0
2023-07-13 23:59:44.907,117.4457550048828,0
2023-07-13 23:59:44.730,109.04325103759766,0
2023-07-13 23:59:44.677,283.22412109375,0
2023-07-13 23:59:44.653,117.4748764038086,0
2023-07-13 23:59:44.477,109.04325103759766,0
2023-07-13 23:59:44.427,282.8309326171875,0
2023-07-13 23:59:44.403,116.79045104980467,0
2023-07-13 23:59:44.227,109.39275360107422,0
2023-07-13 23:59:44.177,283.0930480957031,0
2023-07-13 23:59:44.153,116.47007751464844,0
2023-07-13 23:59:43.977,109.04325103759766,0
2023-07-13 23:59:43.930,284.0104675292969,0
2023-07-13 23:59:43.903,116.3681411743164,0
2023-07-13 23:59:43.723,109.3053741455078,0
2023-07-13 23:59:43.677,285.0589904785156,0
2023-07-13 23:59:43.653,116.29532623291016,0
2023-07-13 23:59:43.470,109.3053741455078,0
2023-07-13 23:59:43.427,285.32110595703125,0
2023-07-13 23:59:43.403,116.49919891357422,0
2023-07-13 23:59:43.220,109.3053741455078,0
2023-07-13 23:59:43.177,285.4521484375,0
2023-07-13 23:59:43.153,116.74675750732422,0
2023-07-13 23:59:42.970,109.3053741455078,0
2023-07-13 23:59:42.927,285.1900329589844,0
2023-07-13 23:59:42.903,116.28076171875,0
2023-07-13 23:59:42.720,109.04325103759766,0
2023-07-13 23:59:42.677,285.0589904785156,0
2023-07-13 23:59:42.653,116.3972625732422,0
2023-07-13 23:59:42.467,109.39275360107422,0
2023-07-13 23:59:42.427,284.53472900390625,0
2023-07-13 23:59:42.400,116.73219299316406,0
2023-07-13 23:59:42.220,109.04325103759766,0
2023-07-13 23:59:42.177,283.3551940917969,0
2023-07-13 23:59:42.150,116.32444763183594,0
2023-07-13 23:59:41.970,109.3053741455078,0
2023-07-13 23:59:41.927,282.6998596191406,0
2023-07-13 23:59:41.900,116.49919891357422,0
2023-07-13 23:59:41.717,109.3053741455078,0
2023-07-13 23:59:41.673,282.5688171386719,0
2023-07-13 23:59:41.650,115.87301635742188,0
2023-07-13 23:59:41.467,109.04325103759766,0
2023-07-13 23:59:41.423,282.1756286621094,0
2023-07-13 23:59:41.400,116.35356903076172,0
2023-07-13 23:59:41.217,109.3053741455078,0
2023-07-13 23:59:41.170,282.6998596191406,0
2023-07-13 23:59:41.150,117.1981964111328,0
2023-07-13 23:59:40.967,109.3053741455078,0
2023-07-13 23:59:40.923,283.3551940917969,0
2023-07-13 23:59:40.900,116.90694427490234,0
2023-07-13 23:59:40.717,109.3053741455078,0
2023-07-13 23:59:40.670,285.0589904785156,0
2023-07-13 23:59:40.650,116.73219299316406,0
2023-07-13 23:59:40.467,109.04325103759766,0
2023-07-13 23:59:40.423,285.0589904785156,0
2023-07-13 23:59:40.400,116.07688903808594,0
2023-07-13 23:59:40.217,109.39275360107422,0
2023-07-13 23:59:40.170,285.32110595703125,0
2023-07-13 23:59:40.150,116.10601043701172,0
2023-07-13 23:59:39.967,109.04325103759766,0
2023-07-13 23:59:39.920,285.0589904785156,0
2023-07-13 23:59:39.900,116.35356903076172,0
2023-07-13 23:59:39.717,109.3053741455078,0
2023-07-13 23:59:39.670,284.7968444824219,0
2023-07-13 23:59:39.653,116.10601043701172,0
2023-07-13 23:59:39.467,109.3053741455078,0
2023-07-13 23:59:39.420,284.4036560058594,0
2023-07-13 23:59:39.400,116.6156997680664,0
2023-07-13 23:59:39.217,109.3053741455078,0
2023-07-13 23:59:39.170,284.0104675292969,0
2023-07-13 23:59:39.150,116.01863861083984,0
2023-07-13 23:59:38.967,109.3053741455078,0
2023-07-13 23:59:38.917,284.4036560058594,0
2023-07-13 23:59:38.903,116.0914535522461,0
2023-07-13 23:59:38.717,109.04325103759766,0
2023-07-13 23:59:38.667,284.53472900390625,0
2023-07-13 23:59:38.650,116.32444763183594,0
2023-07-13 23:59:38.467,109.3053741455078,0
2023-07-13 23:59:38.417,284.0104675292969,0
2023-07-13 23:59:38.403,115.93125915527344,0
2023-07-13 23:59:38.217,109.3053741455078,0
2023-07-13 23:59:38.170,284.53472900390625,0
2023-07-13 23:59:38.150,115.98951721191406,0
2023-07-13 23:59:37.967,109.04325103759766,0
2023-07-13 23:59:37.920,284.0104675292969,0
2023-07-13 23:59:37.900,115.4507064819336,0
2023-07-13 23:59:37.717,109.39275360107422,0
2023-07-13 23:59:37.670,284.4036560058594,0
2023-07-13 23:59:37.650,115.94583129882812,0
2023-07-13 23:59:37.467,109.3053741455078,0
2023-07-13 23:59:37.420,284.1415405273437,0
2023-07-13 23:59:37.400,116.47007751464844,0
2023-07-13 23:59:37.217,109.39275360107422,0
2023-07-13 23:59:37.170,284.4036560058594,0
2023-07-13 23:59:37.150,116.3972625732422,0
2023-07-13 23:59:36.967,109.65487670898438,0
2023-07-13 23:59:36.917,284.1415405273437,0
2023-07-13 23:59:36.900,116.3972625732422,0
2023-07-13 23:59:36.717,109.65487670898438,0
2023-07-13 23:59:36.667,284.1415405273437,0
2023-07-13 23:59:36.650,115.71282958984376,0
2023-07-13 23:59:36.467,109.74224090576172,0
2023-07-13 23:59:36.420,283.8794250488281,0
2023-07-13 23:59:36.400,115.34877014160156,0
2023-07-13 23:59:36.217,109.74224090576172,0
2023-07-13 23:59:36.170,283.7483825683594,0
2023-07-13 23:59:36.150,115.8438949584961,0
2023-07-13 23:59:35.967,109.82962036132812,0
2023-07-13 23:59:35.917,284.7968444824219,0
2023-07-13 23:59:35.900,115.77108001708984,0
2023-07-13 23:59:35.717,110.5286102294922,0
2023-07-13 23:59:35.670,284.7968444824219,0
2023-07-13 23:59:35.650,116.2225112915039,0
2023-07-13 23:59:35.467,111.66448211669922,0
2023-07-13 23:59:35.417,284.53472900390625,0
2023-07-13 23:59:35.400,115.94583129882812,0
2023-07-13 23:59:35.217,112.97509765625,0
2023-07-13 23:59:35.170,285.32110595703125,0
2023-07-13 23:59:35.150,116.03319549560548,0
2023-07-13 23:59:34.967,115.5963363647461,0
2023-07-13 23:59:34.920,285.9764099121094,0
2023-07-13 23:59:34.900,116.60113525390624,0
2023-07-13 23:59:34.713,120.2271728515625,0
2023-07-13 23:59:34.670,285.9764099121094,0
2023-07-13 23:59:34.650,116.13514709472656,0
2023-07-13 23:59:34.467,127.74137878417967,0
2023-07-13 23:59:34.420,286.3695983886719,0
2023-07-13 23:59:34.400,116.3826904296875,0
2023-07-13 23:59:34.213,140.6727752685547,0
2023-07-13 23:59:34.167,285.0589904785156,0
2023-07-13 23:59:34.147,116.07688903808594,0
2023-07-13 23:59:33.963,159.63302612304688,0
2023-07-13 23:59:33.920,284.1415405273437,0
2023-07-13 23:59:33.900,116.42638397216795,0
2023-07-13 23:59:33.717,181.3892517089844,0
2023-07-13 23:59:33.670,283.3551940917969,0
2023-07-13 23:59:33.647,117.25643920898438,0
2023-07-13 23:59:33.463,195.54391479492188,0
2023-07-13 23:59:33.420,282.6998596191406,0
2023-07-13 23:59:33.397,117.02344512939452,0
2023-07-13 23:59:33.213,191.9615478515625,0
2023-07-13 23:59:33.170,282.5688171386719,0
2023-07-13 23:59:33.147,116.51376342773438,0
2023-07-13 23:59:32.963,165.74923706054688,0
2023-07-13 23:59:32.920,283.7483825683594,0
2023-07-13 23:59:32.900,115.94583129882812,0
2023-07-13 23:59:32.713,170.8169403076172,0
2023-07-13 23:59:32.670,283.7483825683594,0
2023-07-13 23:59:32.647,116.20794677734376,0
2023-07-13 23:59:32.463,188.0296936035156,0
2023-07-13 23:59:32.417,282.8309326171875,0
2023-07-13 23:59:32.400,116.28076171875,0
2023-07-13 23:59:32.213,180.952392578125,0
2023-07-13 23:59:32.170,282.5688171386719,0
2023-07-13 23:59:32.147,116.3681411743164,0
2023-07-13 23:59:31.963,139.5369110107422,0
2023-07-13 23:59:31.920,283.7483825683594,0
2023-07-13 23:59:31.900,116.28076171875,0
2023-07-13 23:59:31.713,109.3053741455078,0
2023-07-13 23:59:31.670,285.32110595703125,0
2023-07-13 23:59:31.647,116.54288482666016,0
2023-07-13 23:59:31.467,109.04325103759766,0
2023-07-13 23:59:31.420,285.4521484375,0
2023-07-13 23:59:31.397,116.90694427490234,0
2023-07-13 23:59:31.213,109.3053741455078,0
2023-07-13 23:59:31.167,285.1900329589844,0
2023-07-13 23:59:31.147,116.80500793457033,0
2023-07-13 23:59:30.963,109.04325103759766,0
2023-07-13 23:59:30.917,284.7968444824219,0
2023-07-13 23:59:30.897,116.3681411743164,0
2023-07-13 23:59:30.713,109.3053741455078,0
2023-07-13 23:59:30.667,284.4036560058594,0
2023-07-13 23:59:30.647,116.0914535522461,0
2023-07-13 23:59:30.467,109.04325103759766,0
2023-07-13 23:59:30.417,284.4036560058594,0
2023-07-13 23:59:30.397,115.81476593017578,0
2023-07-13 23:59:30.213,109.3053741455078,0
2023-07-13 23:59:30.167,284.4036560058594,0
2023-07-13 23:59:30.147,116.3681411743164,0
2023-07-13 23:59:29.963,109.3053741455078,0
2023-07-13 23:59:29.917,284.4036560058594,0
2023-07-13 23:59:29.900,116.73219299316406,0
2023-07-13 23:59:29.713,109.04325103759766,0
2023-07-13 23:59:29.670,284.53472900390625,0
2023-07-13 23:59:29.650,116.6156997680664,0
2023-07-13 23:59:29.463,109.39275360107422,0
2023-07-13 23:59:29.417,284.7968444824219,0
2023-07-13 23:59:29.400,116.47007751464844,0
2023-07-13 23:59:29.217,109.3053741455078,0
2023-07-13 23:59:29.167,284.53472900390625,0
2023-07-13 23:59:29.150,115.8584442138672,0
2023-07-13 23:59:28.963,109.39275360107422,0
2023-07-13 23:59:28.917,284.53472900390625,0
2023-07-13 23:59:28.897,116.30989074707033,0
2023-07-13 23:59:28.713,109.3053741455078,0
2023-07-13 23:59:28.667,284.7968444824219,0
2023-07-13 23:59:28.650,116.14969635009766,0
2023-07-13 23:59:28.463,109.04325103759766,0
2023-07-13 23:59:28.413,284.53472900390625,0
2023-07-13 23:59:28.397,116.54288482666016,0
2023-07-13 23:59:28.213,109.3053741455078,0
2023-07-13 23:59:28.163,284.4036560058594,0
2023-07-13 23:59:28.147,116.47007751464844,0
2023-07-13 23:59:27.963,109.3053741455078,0
2023-07-13 23:59:27.913,284.4036560058594,0
2023-07-13 23:59:27.897,116.2370834350586,0
2023-07-13 23:59:27.713,109.3053741455078,0
2023-07-13 23:59:27.660,284.1415405273437,0
2023-07-13 23:59:27.647,116.5283203125,0
2023-07-13 23:59:27.467,109.04325103759766,0
2023-07-13 23:59:27.413,284.1415405273437,0
2023-07-13 23:59:27.397,116.20794677734376,0
2023-07-13 23:59:27.213,109.3053741455078,0
2023-07-13 23:59:27.160,284.53472900390625,0
2023-07-13 23:59:27.147,116.28076171875,0
2023-07-13 23:59:26.963,109.04325103759766,0
2023-07-13 23:59:26.910,284.7968444824219,0
2023-07-13 23:59:26.897,115.81476593017578,0
2023-07-13 23:59:26.713,109.3053741455078,0
2023-07-13 23:59:26.660,285.32110595703125,0
2023-07-13 23:59:26.647,116.32444763183594,0
2023-07-13 23:59:26.463,109.3053741455078,0
2023-07-13 23:59:26.410,285.0589904785156,0
2023-07-13 23:59:26.397,116.96519470214844,0
2023-07-13 23:59:26.213,109.3053741455078,0
2023-07-13 23:59:26.160,285.0589904785156,0
2023-07-13 23:59:26.147,117.0088882446289,0
2023-07-13 23:59:25.963,109.39275360107422,0
2023-07-13 23:59:25.910,285.0589904785156,0
2023-07-13 23:59:25.897,117.11082458496094,0
2023-07-13 23:59:25.713,109.04325103759766,0
2023-07-13 23:59:25.663,285.0589904785156,0
2023-07-13 23:59:25.647,116.42638397216795,0
2023-07-13 23:59:25.463,109.3053741455078,0
2023-07-13 23:59:25.410,285.1900329589844,0
2023-07-13 23:59:25.397,116.28076171875,0
2023-07-13 23:59:25.213,109.04325103759766,0
2023-07-13 23:59:25.160,285.32110595703125,0
2023-07-13 23:59:25.147,116.3972625732422,0
2023-07-13 23:59:24.963,109.3053741455078,0
2023-07-13 23:59:24.910,284.7968444824219,0
2023-07-13 23:59:24.897,116.51376342773438,0
2023-07-13 23:59:24.710,109.3053741455078,0
2023-07-13 23:59:24.657,285.0589904785156,0
2023-07-13 23:59:24.647,116.6448211669922,0
2023-07-13 23:59:24.460,108.95587158203124,0
2023-07-13 23:59:24.410,285.1900329589844,0
2023-07-13 23:59:24.397,116.3826904296875,0
2023-07-13 23:59:24.210,109.04325103759766,0
2023-07-13 23:59:24.160,285.1900329589844,0
2023-07-13 23:59:24.147,116.57201385498048,0
2023-07-13 23:59:23.960,108.95587158203124,0
2023-07-13 23:59:23.910,285.1900329589844,0
2023-07-13 23:59:23.897,116.7613296508789,0
2023-07-13 23:59:23.707,109.04325103759766,0
2023-07-13 23:59:23.657,285.32110595703125,0
2023-07-13 23:59:23.647,116.57201385498048,0
2023-07-13 23:59:23.457,108.95587158203124,0
2023-07-13 23:59:23.407,285.4521484375,0
2023-07-13 23:59:23.397,116.2225112915039,0
2023-07-13 23:59:23.207,109.04325103759766,0
2023-07-13 23:59:23.157,285.32110595703125,0
2023-07-13 23:59:23.143,116.07688903808594,0
2023-07-13 23:59:22.957,109.04325103759766,0
2023-07-13 23:59:22.907,285.32110595703125,0
2023-07-13 23:59:22.893,116.86326599121094,0
2023-07-13 23:59:22.703,108.95587158203124,0
2023-07-13 23:59:22.657,285.1900329589844,0
2023-07-13 23:59:22.643,117.02344512939452,0
2023-07-13 23:59:22.453,109.04325103759766,0
2023-07-13 23:59:22.407,285.32110595703125,0
2023-07-13 23:59:22.393,116.90694427490234,0
2023-07-13 23:59:22.207,108.95587158203124,0
2023-07-13 23:59:22.157,285.1900329589844,0
2023-07-13 23:59:22.143,116.2225112915039,0
2023-07-13 23:59:21.953,109.04325103759766,0
2023-07-13 23:59:21.907,285.0589904785156,0
2023-07-13 23:59:21.890,115.98951721191406,0
2023-07-13 23:59:21.703,109.04325103759766,0
2023-07-13 23:59:21.650,284.53472900390625,0
2023-07-13 23:59:21.640,116.28076171875,0
2023-07-13 23:59:21.450,109.04325103759766,0
2023-07-13 23:59:21.403,284.53472900390625,0
2023-07-13 23:59:21.393,115.81476593017578,0
2023-07-13 23:59:21.200,109.04325103759766,0
2023-07-13 23:59:21.153,284.7968444824219,0
2023-07-13 23:59:21.140,116.6739501953125,0
2023-07-13 23:59:20.950,108.95587158203124,0
2023-07-13 23:59:20.903,285.0589904785156,0
2023-07-13 23:59:20.893,116.2370834350586,0
2023-07-13 23:59:20.703,109.04325103759766,0
2023-07-13 23:59:20.653,285.4521484375,0
2023-07-13 23:59:20.640,116.60113525390624,0
2023-07-13 23:59:20.450,108.95587158203124,0
2023-07-13 23:59:20.400,285.32110595703125,0
2023-07-13 23:59:20.390,116.80500793457033,0
2023-07-13 23:59:20.200,108.95587158203124,0
2023-07-13 23:59:20.153,285.0589904785156,0
2023-07-13 23:59:20.143,116.3972625732422,0
2023-07-13 23:59:19.950,108.95587158203124,0
2023-07-13 23:59:19.903,285.1900329589844,0
2023-07-13 23:59:19.890,116.3972625732422,0
2023-07-13 23:59:19.700,108.95587158203124,0
2023-07-13 23:59:19.653,285.0589904785156,0
2023-07-13 23:59:19.640,116.13514709472656,0
2023-07-13 23:59:19.447,108.95587158203124,0
2023-07-13 23:59:19.403,284.7968444824219,0
2023-07-13 23:59:19.390,116.79045104980467,0
2023-07-13 23:59:19.200,108.95587158203124,0
2023-07-13 23:59:19.150,285.1900329589844,0
2023-07-13 23:59:19.140,116.81957244873048,0
2023-07-13 23:59:18.950,109.04325103759766,0
2023-07-13 23:59:18.900,285.7142944335937,0
2023-07-13 23:59:18.890,117.25643920898438,0
2023-07-13 23:59:18.697,108.95587158203124,0
2023-07-13 23:59:18.650,285.1900329589844,0
2023-07-13 23:59:18.640,116.71763610839844,0
2023-07-13 23:59:18.447,109.04325103759766,0
2023-07-13 23:59:18.397,285.4521484375,0
2023-07-13 23:59:18.390,116.16426849365234,0
2023-07-13 23:59:18.197,109.04325103759766,0
2023-07-13 23:59:18.150,285.4521484375,0
2023-07-13 23:59:18.140,116.5283203125,0
2023-07-13 23:59:17.947,109.04325103759766,0
2023-07-13 23:59:17.897,285.7142944335937,0
2023-07-13 23:59:17.887,116.6448211669922,0
2023-07-13 23:59:17.693,109.04325103759766,0
2023-07-13 23:59:17.647,285.7142944335937,0
2023-07-13 23:59:17.640,116.96519470214844,0
2023-07-13 23:59:17.443,109.04325103759766,0
2023-07-13 23:59:17.397,285.32110595703125,0
2023-07-13 23:59:17.390,116.3972625732422,0
2023-07-13 23:59:17.193,109.04325103759766,0
2023-07-13 23:59:17.147,285.7142944335937,0
2023-07-13 23:59:17.140,116.65939331054688,0
2023-07-13 23:59:16.943,108.86849975585938,0
2023-07-13 23:59:16.897,285.8453369140625,0
2023-07-13 23:59:16.890,116.93607330322266,0
2023-07-13 23:59:16.690,109.04325103759766,0
2023-07-13 23:59:16.643,285.7142944335937,0
2023-07-13 23:59:16.640,116.42638397216795,0
2023-07-13 23:59:16.443,108.95587158203124,0
2023-07-13 23:59:16.393,285.7142944335937,0
2023-07-13 23:59:16.390,116.65939331054688,0
2023-07-13 23:59:16.190,108.95587158203124,0
2023-07-13 23:59:16.143,285.7142944335937,0
2023-07-13 23:59:16.140,115.88758087158205,0
2023-07-13 23:59:15.940,109.04325103759766,0
2023-07-13 23:59:15.897,285.32110595703125,0
2023-07-13 23:59:15.890,116.79045104980467,0
2023-07-13 23:59:15.697,109.04325103759766,0
2023-07-13 23:59:15.643,285.8453369140625,0
2023-07-13 23:59:15.640,117.0088882446289,0
2023-07-13 23:59:15.440,108.95587158203124,0
2023-07-13 23:59:15.397,285.7142944335937,0
2023-07-13 23:59:15.390,117.12538146972656,0
2023-07-13 23:59:15.190,108.86849975585938,0
2023-07-13 23:59:15.143,285.8453369140625,0
2023-07-13 23:59:15.137,116.79045104980467,0
2023-07-13 23:59:14.937,109.04325103759766,0
2023-07-13 23:59:14.893,285.4521484375,0
2023-07-13 23:59:14.890,116.30989074707033,0
2023-07-13 23:59:14.690,108.86849975585938,0
2023-07-13 23:59:14.643,285.9764099121094,0
2023-07-13 23:59:14.640,116.3972625732422,0
2023-07-13 23:59:14.440,108.95587158203124,0
2023-07-13 23:59:14.393,286.10748291015625,0
2023-07-13 23:59:14.387,116.6448211669922,0
2023-07-13 23:59:14.190,109.04325103759766,0
2023-07-13 23:59:14.143,285.9764099121094,0
2023-07-13 23:59:14.140,116.95063018798828,0
2023-07-13 23:59:13.940,108.95587158203124,0
2023-07-13 23:59:13.893,285.4521484375,0
2023-07-13 23:59:13.890,116.6156997680664,0
2023-07-13 23:59:13.687,108.95587158203124,0
2023-07-13 23:59:13.643,285.4521484375,0
2023-07-13 23:59:13.640,116.57201385498048,0
2023-07-13 23:59:13.440,108.95587158203124,0
2023-07-13 23:59:13.397,285.8453369140625,0
