,created_at,l1
0,2023-07-13 23:59:59.993,109.39275360107422
1,2023-07-13 23:59:59.950,285.7142944335937
2,2023-07-13 23:59:59.920,116.57201385498048
3,2023-07-13 23:59:59.787,-3.3493518829345703
4,2023-07-13 23:59:59.787,19.113149642944336
5,2023-07-13 23:59:59.747,109.3053741455078
6,2023-07-13 23:59:59.700,285.4521484375
7,2023-07-13 23:59:59.670,117.1981964111328
8,2023-07-13 23:59:59.533,-3.3493518829345703
9,2023-07-13 23:59:59.533,19.113149642944336
10,2023-07-13 23:59:59.493,109.3053741455078
11,2023-07-13 23:59:59.450,285.7142944335937
12,2023-07-13 23:59:59.420,117.1981964111328
13,2023-07-13 23:59:59.287,19.113149642944336
14,2023-07-13 23:59:59.287,-3.3493518829345703
15,2023-07-13 23:59:59.247,109.39275360107422
16,2023-07-13 23:59:59.200,285.8453369140625
17,2023-07-13 23:59:59.167,117.38751220703124
18,2023-07-13 23:59:59.037,-3.3493518829345703
19,2023-07-13 23:59:59.033,19.222368240356445
20,2023-07-13 23:59:58.993,109.3053741455078
21,2023-07-13 23:59:58.950,285.7142944335937
22,2023-07-13 23:59:58.917,116.80500793457033
23,2023-07-13 23:59:58.787,-3.3493518829345703
24,2023-07-13 23:59:58.787,19.16775894165039
25,2023-07-13 23:59:58.747,109.39275360107422
26,2023-07-13 23:59:58.700,285.7142944335937
27,2023-07-13 23:59:58.667,116.47007751464844
28,2023-07-13 23:59:58.537,-3.3493518829345703
29,2023-07-13 23:59:58.533,19.222368240356445
30,2023-07-13 23:59:58.493,109.3053741455078
31,2023-07-13 23:59:58.453,285.7142944335937
32,2023-07-13 23:59:58.417,116.49919891357422
33,2023-07-13 23:59:58.287,-3.3493518829345703
34,2023-07-13 23:59:58.287,19.16775894165039
35,2023-07-13 23:59:58.247,109.48011779785156
36,2023-07-13 23:59:58.200,285.1900329589844
37,2023-07-13 23:59:58.167,116.6156997680664
38,2023-07-13 23:59:58.037,-3.3493518829345703
39,2023-07-13 23:59:58.033,19.222368240356445
40,2023-07-13 23:59:57.993,109.3053741455078
41,2023-07-13 23:59:57.950,284.7968444824219
42,2023-07-13 23:59:57.917,116.74675750732422
43,2023-07-13 23:59:57.787,-3.3493518829345703
44,2023-07-13 23:59:57.787,19.222368240356445
45,2023-07-13 23:59:57.743,109.3053741455078
46,2023-07-13 23:59:57.700,285.0589904785156
47,2023-07-13 23:59:57.667,116.45550537109376
48,2023-07-13 23:59:57.537,-3.3493518829345703
49,2023-07-13 23:59:57.533,19.16775894165039
50,2023-07-13 23:59:57.493,109.3053741455078
51,2023-07-13 23:59:57.453,285.1900329589844
52,2023-07-13 23:59:57.417,116.71763610839844
53,2023-07-13 23:59:57.287,-3.3493518829345703
54,2023-07-13 23:59:57.283,19.16775894165039
55,2023-07-13 23:59:57.247,109.3053741455078
56,2023-07-13 23:59:57.200,285.4521484375
57,2023-07-13 23:59:57.167,116.6156997680664
58,2023-07-13 23:59:57.037,-3.3493518829345703
59,2023-07-13 23:59:57.033,19.113149642944336
60,2023-07-13 23:59:56.993,109.3053741455078
61,2023-07-13 23:59:56.950,285.9764099121094
62,2023-07-13 23:59:56.917,116.68851470947266
63,2023-07-13 23:59:56.787,-3.3493518829345703
64,2023-07-13 23:59:56.783,19.16775894165039
65,2023-07-13 23:59:56.747,109.04325103759766
66,2023-07-13 23:59:56.700,285.4521484375
67,2023-07-13 23:59:56.667,116.42638397216795
68,2023-07-13 23:59:56.537,-3.3493518829345703
69,2023-07-13 23:59:56.533,19.113149642944336
70,2023-07-13 23:59:56.493,109.3053741455078
71,2023-07-13 23:59:56.450,284.7968444824219
72,2023-07-13 23:59:56.420,115.81476593017578
73,2023-07-13 23:59:56.287,19.222368240356445
74,2023-07-13 23:59:56.287,-3.3493518829345703
75,2023-07-13 23:59:56.247,109.04325103759766
76,2023-07-13 23:59:56.200,284.4036560058594
77,2023-07-13 23:59:56.167,116.7613296508789
78,2023-07-13 23:59:56.037,19.222368240356445
79,2023-07-13 23:59:56.037,-3.3493518829345703
80,2023-07-13 23:59:55.993,109.04325103759766
81,2023-07-13 23:59:55.950,285.0589904785156
82,2023-07-13 23:59:55.917,116.86326599121094
83,2023-07-13 23:59:55.787,19.003931045532227
84,2023-07-13 23:59:55.787,-3.3493518829345703
85,2023-07-13 23:59:55.747,109.3053741455078
86,2023-07-13 23:59:55.700,285.0589904785156
